Date,State,Cases,Deaths
2022-03-16,South Dakota,35,9
2022-03-17,South Dakota,47,1
2022-03-18,South Dakota,48,4
2022-03-19,South Dakota,0,0
2022-03-20,South Dakota,0,0
2022-03-21,South Dakota,0,0
2022-03-22,South Dakota,0,0
2022-03-23,South Dakota,110,5
2022-03-24,South Dakota,0,0
2022-03-25,South Dakota,0,0
2022-03-26,South Dakota,0,0
2022-03-27,South Dakota,0,0
2022-03-28,South Dakota,0,0
2022-03-29,South Dakota,0,0
2022-03-30,South Dakota,154,3
2022-03-31,South Dakota,0,0
2022-04-01,South Dakota,0,0
2022-04-02,South Dakota,0,0
2022-04-03,South Dakota,0,0
2022-04-04,South Dakota,0,0
2022-04-05,South Dakota,0,0
2022-04-06,South Dakota,137,10
2022-04-07,South Dakota,0,0
2022-04-08,South Dakota,0,0
2022-04-09,South Dakota,0,0
2022-04-10,South Dakota,0,0
2022-04-11,South Dakota,0,0
2022-04-12,South Dakota,0,0
2022-04-13,South Dakota,124,5
2022-04-14,South Dakota,0,0
2022-04-15,South Dakota,0,0
2022-04-16,South Dakota,0,0
2022-04-17,South Dakota,0,0
2022-04-18,South Dakota,0,0
2022-04-19,South Dakota,0,0
2022-04-20,South Dakota,165,3
2022-04-21,South Dakota,0,0
2022-04-22,South Dakota,0,0
2022-04-23,South Dakota,0,0
2022-04-24,South Dakota,0,0
2022-04-25,South Dakota,0,0
2022-04-26,South Dakota,0,0
2022-04-27,South Dakota,277,11
2022-04-28,South Dakota,0,0
2022-04-29,South Dakota,0,0
2022-04-30,South Dakota,0,0
2022-05-01,South Dakota,0,0
2022-05-02,South Dakota,0,0
2022-05-03,South Dakota,0,0
2022-05-04,South Dakota,373,3
2022-05-05,South Dakota,0,0
2022-05-06,South Dakota,0,0
2022-05-07,South Dakota,0,0
2022-05-08,South Dakota,0,0
2022-05-09,South Dakota,0,0
2022-05-10,South Dakota,0,0
2022-05-11,South Dakota,450,2
2022-05-12,South Dakota,0,0
2022-05-13,South Dakota,0,0
2022-05-14,South Dakota,0,0
2022-05-15,South Dakota,0,0
2022-05-16,South Dakota,0,0
2022-05-17,South Dakota,0,0
2022-05-18,South Dakota,475,2
2022-05-19,South Dakota,0,0
2022-05-20,South Dakota,0,0
2022-05-21,South Dakota,0,0
2022-05-22,South Dakota,0,0
2022-05-23,South Dakota,0,0
2022-05-24,South Dakota,0,0
2022-05-25,South Dakota,594,8
2022-05-26,South Dakota,0,0
2022-05-27,South Dakota,0,0
2022-05-28,South Dakota,0,0
2022-05-29,South Dakota,0,0
2022-05-30,South Dakota,0,0
2022-05-31,South Dakota,0,0
2022-06-01,South Dakota,653,1
2022-06-02,South Dakota,0,0
2022-06-03,South Dakota,0,0
2022-06-04,South Dakota,0,0
2022-06-05,South Dakota,0,0
2022-06-06,South Dakota,0,0
2022-06-07,South Dakota,0,0
2022-06-08,South Dakota,969,0
2022-06-09,South Dakota,0,0
2022-06-10,South Dakota,0,0
2022-06-11,South Dakota,0,0
2022-06-12,South Dakota,0,0
2022-06-13,South Dakota,0,0
2022-06-14,South Dakota,0,0
2022-06-15,South Dakota,972,3
2022-06-16,South Dakota,0,0
2022-06-17,South Dakota,0,0
2022-06-18,South Dakota,0,0
2022-06-19,South Dakota,0,0
2022-06-20,South Dakota,0,0
2022-06-21,South Dakota,0,0
2022-06-22,South Dakota,971,5
2022-06-23,South Dakota,0,0
2022-06-24,South Dakota,0,0
2022-06-25,South Dakota,0,0
2022-06-26,South Dakota,0,0
2022-06-27,South Dakota,0,0
2022-06-28,South Dakota,0,0
2022-06-29,South Dakota,1254,2
2022-06-30,South Dakota,0,0
2022-07-01,South Dakota,0,0
2022-07-02,South Dakota,0,0
2022-07-03,South Dakota,0,0
2022-07-04,South Dakota,0,0
2022-07-05,South Dakota,0,0
2022-07-06,South Dakota,1182,2
2022-07-07,South Dakota,0,0
2022-07-08,South Dakota,0,0
2022-07-09,South Dakota,0,0
2022-07-10,South Dakota,0,0
2022-07-11,South Dakota,0,0
2022-07-12,South Dakota,0,0
2022-07-13,South Dakota,1569,5
2022-07-14,South Dakota,0,0
2022-07-15,South Dakota,0,0
2022-07-16,South Dakota,0,0
2022-07-17,South Dakota,0,0
2022-07-18,South Dakota,0,0
2022-07-19,South Dakota,0,0
2022-07-20,South Dakota,1514,2
2022-07-21,South Dakota,0,0
2022-07-22,South Dakota,0,0
2022-07-23,South Dakota,0,0
2022-07-24,South Dakota,0,0
2022-07-25,South Dakota,0,0
2022-07-26,South Dakota,0,0
2022-07-27,South Dakota,1498,9
2022-07-28,South Dakota,0,0
2022-07-29,South Dakota,0,0
2022-07-30,South Dakota,0,0
2022-07-31,South Dakota,0,0
2022-08-01,South Dakota,0,0
2022-08-02,South Dakota,0,0
2022-08-03,South Dakota,1574,7
2022-08-04,South Dakota,0,0
2022-08-05,South Dakota,0,0
2022-08-06,South Dakota,0,0
2022-08-07,South Dakota,0,0
2022-08-08,South Dakota,0,0
2022-08-09,South Dakota,0,0
2022-08-10,South Dakota,1372,10
2022-08-11,South Dakota,0,0
2022-08-12,South Dakota,0,0
2022-08-13,South Dakota,0,0
2022-08-14,South Dakota,0,0
2022-08-15,South Dakota,0,0
2022-08-16,South Dakota,0,0
2022-08-17,South Dakota,1438,6
2022-08-18,South Dakota,0,0
2022-08-19,South Dakota,0,0
2022-08-20,South Dakota,0,0
2022-08-21,South Dakota,0,0
2022-08-22,South Dakota,0,0
2022-08-23,South Dakota,0,0
2022-08-24,South Dakota,1585,5
2022-08-25,South Dakota,0,0
2022-08-26,South Dakota,0,0
2022-08-27,South Dakota,0,0
2022-08-28,South Dakota,0,0
2022-08-29,South Dakota,0,0
2022-08-30,South Dakota,0,0
2022-08-31,South Dakota,1292,9
2022-09-01,South Dakota,0,0
2022-09-02,South Dakota,0,0
2022-09-03,South Dakota,0,0
2022-09-04,South Dakota,0,0
2022-09-05,South Dakota,0,0
2022-09-06,South Dakota,0,0
2022-09-07,South Dakota,963,9
2022-09-08,South Dakota,0,0
2022-09-09,South Dakota,0,0
2022-09-10,South Dakota,0,0
2022-09-11,South Dakota,0,0
2022-09-12,South Dakota,0,0
2022-09-13,South Dakota,0,0
2022-09-14,South Dakota,1173,12
2022-09-15,South Dakota,0,0
2022-09-16,South Dakota,0,0
2022-09-17,South Dakota,0,0
2022-09-18,South Dakota,0,0
2022-09-19,South Dakota,0,0
2022-09-20,South Dakota,0,0
2022-09-21,South Dakota,956,3
2022-09-22,South Dakota,0,0
2022-09-23,South Dakota,0,0
2022-09-24,South Dakota,0,0
2022-09-25,South Dakota,0,0
2022-09-26,South Dakota,0,0
2022-09-27,South Dakota,0,0
2022-09-28,South Dakota,732,4
2022-09-29,South Dakota,0,0
2022-09-30,South Dakota,0,0
2022-10-01,South Dakota,0,0
2022-10-02,South Dakota,0,0
2022-10-03,South Dakota,0,0
2022-10-04,South Dakota,0,0
2022-10-05,South Dakota,842,12
2022-10-06,South Dakota,0,0
2022-10-07,South Dakota,0,0
2022-10-08,South Dakota,0,0
2022-10-09,South Dakota,0,0
2022-10-10,South Dakota,0,0
2020-01-22,Tennessee,0,0
2020-01-23,Tennessee,0,0
2020-01-24,Tennessee,0,0
2020-01-25,Tennessee,0,0
2020-01-26,Tennessee,0,0
2020-01-27,Tennessee,0,0
2020-01-28,Tennessee,0,0
2020-01-29,Tennessee,0,0
2020-01-30,Tennessee,0,0
2020-01-31,Tennessee,0,0
2020-02-01,Tennessee,0,0
2020-02-02,Tennessee,0,0
2020-02-03,Tennessee,0,0
2020-02-04,Tennessee,0,0
2020-02-05,Tennessee,0,0
2020-02-06,Tennessee,0,0
2020-02-07,Tennessee,0,0
2020-02-08,Tennessee,0,0
2020-02-09,Tennessee,0,0
2020-02-10,Tennessee,0,0
2020-02-11,Tennessee,0,0
2020-02-12,Tennessee,0,0
2020-02-13,Tennessee,0,0
2020-02-14,Tennessee,0,0
2020-02-15,Tennessee,0,0
2020-02-16,Tennessee,0,0
2020-02-17,Tennessee,0,0
2020-02-18,Tennessee,0,0
2020-02-19,Tennessee,0,0
2020-02-20,Tennessee,0,0
2020-02-21,Tennessee,0,0
2020-02-22,Tennessee,0,0
2020-02-23,Tennessee,0,0
2020-02-24,Tennessee,0,0
2020-02-25,Tennessee,0,0
2020-02-26,Tennessee,0,0
2020-02-27,Tennessee,0,0
2020-02-28,Tennessee,0,0
2020-02-29,Tennessee,0,0
2020-03-01,Tennessee,0,0
2020-03-02,Tennessee,0,0
2020-03-03,Tennessee,0,0
2020-03-04,Tennessee,0,0
2020-03-05,Tennessee,1,0
2020-03-06,Tennessee,0,0
2020-03-07,Tennessee,0,0
2020-03-08,Tennessee,2,0
2020-03-09,Tennessee,0,0
2020-03-10,Tennessee,0,0
2020-03-11,Tennessee,6,0
2020-03-12,Tennessee,9,0
2020-03-13,Tennessee,8,0
2020-03-14,Tennessee,6,0
2020-03-15,Tennessee,0,0
2020-03-16,Tennessee,20,0
2020-03-17,Tennessee,22,0
2020-03-18,Tennessee,26,0
2020-03-19,Tennessee,54,0
2020-03-20,Tennessee,69,1
2020-03-21,Tennessee,81,0
2020-03-22,Tennessee,89,1
2020-03-23,Tennessee,221,0
2020-03-24,Tennessee,158,0
2020-03-25,Tennessee,144,1
2020-03-26,Tennessee,181,0
2020-03-27,Tennessee,221,3
2020-03-28,Tennessee,193,1
2020-03-29,Tennessee,209,1
2020-03-30,Tennessee,197,6
2020-03-31,Tennessee,474,9
2020-04-01,Tennessee,234,23
2020-04-02,Tennessee,270,32
2020-04-03,Tennessee,252,5
2020-04-04,Tennessee,201,6
2020-04-05,Tennessee,312,1
2020-04-06,Tennessee,228,21
2020-04-07,Tennessee,306,7
2020-04-08,Tennessee,205,7
2020-04-09,Tennessee,279,15
2020-04-10,Tennessee,195,4
2020-04-11,Tennessee,292,3
2020-04-12,Tennessee,225,0
2020-04-13,Tennessee,216,8
2020-04-14,Tennessee,182,15
2020-04-15,Tennessee,263,11
2020-04-16,Tennessee,290,6
2020-04-17,Tennessee,320,1
2020-04-18,Tennessee,173,3
2020-04-19,Tennessee,277,3
2020-04-20,Tennessee,250,4
2020-04-21,Tennessee,288,5
2020-04-22,Tennessee,499,9
2020-04-23,Tennessee,452,4
2020-04-24,Tennessee,468,2
2020-04-25,Tennessee,301,10
2020-04-26,Tennessee,298,3
2020-04-27,Tennessee,297,3
2020-04-28,Tennessee,273,4
2020-04-29,Tennessee,568,7
2020-04-30,Tennessee,1002,4
2020-05-01,Tennessee,769,5
2020-05-02,Tennessee,237,5
2020-05-03,Tennessee,370,1
2020-05-04,Tennessee,310,9
2020-05-05,Tennessee,189,7
2020-05-06,Tennessee,259,13
2020-05-07,Tennessee,392,2
2020-05-08,Tennessee,195,4
2020-05-09,Tennessee,244,1
2020-05-10,Tennessee,247,1
2020-05-11,Tennessee,552,8
2020-05-12,Tennessee,696,13
2020-05-13,Tennessee,320,9
2020-05-14,Tennessee,261,14
2020-05-15,Tennessee,193,3
2020-05-16,Tennessee,260,5
2020-05-17,Tennessee,471,3
2020-05-18,Tennessee,341,3
2020-05-19,Tennessee,334,4
2020-05-20,Tennessee,259,4
2020-05-21,Tennessee,383,4
2020-05-22,Tennessee,385,2
2020-05-23,Tennessee,418,14
2020-05-24,Tennessee,331,7
2020-05-25,Tennessee,594,2
2020-05-26,Tennessee,354,5
2020-05-27,Tennessee,214,10
2020-05-28,Tennessee,596,3
2020-05-29,Tennessee,230,4
2020-05-30,Tennessee,456,4
2020-05-31,Tennessee,607,0
2020-06-01,Tennessee,603,3
2020-06-02,Tennessee,644,14
2020-06-03,Tennessee,353,7
2020-06-04,Tennessee,227,13
2020-06-05,Tennessee,510,7
2020-06-06,Tennessee,468,9
2020-06-07,Tennessee,426,1
2020-06-08,Tennessee,487,3
2020-06-09,Tennessee,585,14
2020-06-10,Tennessee,427,1
2020-06-11,Tennessee,612,5
2020-06-12,Tennessee,544,27
2020-06-13,Tennessee,537,4
2020-06-14,Tennessee,603,3
2020-06-15,Tennessee,706,8
2020-06-16,Tennessee,611,10
2020-06-17,Tennessee,405,4
2020-06-18,Tennessee,1094,12
2020-06-19,Tennessee,736,15
2020-06-20,Tennessee,404,0
2020-06-21,Tennessee,590,2
2020-06-22,Tennessee,625,5
2020-06-23,Tennessee,1013,11
2020-06-24,Tennessee,839,14
2020-06-25,Tennessee,1066,11
2020-06-26,Tennessee,973,10
2020-06-27,Tennessee,263,7
2020-06-28,Tennessee,654,0
2020-06-29,Tennessee,1774,8
2020-06-30,Tennessee,1643,12
2020-07-01,Tennessee,1418,5
2020-07-02,Tennessee,1914,11
2020-07-03,Tennessee,1340,13
2020-07-04,Tennessee,1453,4
2020-07-05,Tennessee,1336,9
2020-07-06,Tennessee,882,7
2020-07-07,Tennessee,2143,12
2020-07-08,Tennessee,1639,20
2020-07-09,Tennessee,1799,25
2020-07-10,Tennessee,1964,13
2020-07-11,Tennessee,1174,15
2020-07-12,Tennessee,2315,3
2020-07-13,Tennessee,1816,8
2020-07-14,Tennessee,2103,18
2020-07-15,Tennessee,1920,16
2020-07-16,Tennessee,2946,13
2020-07-17,Tennessee,2120,19
2020-07-18,Tennessee,2110,23
2020-07-19,Tennessee,1569,5
2020-07-20,Tennessee,1192,4
2020-07-21,Tennessee,3137,24
2020-07-22,Tennessee,1979,17
2020-07-23,Tennessee,2512,37
2020-07-24,Tennessee,1840,13
2020-07-25,Tennessee,3073,26
2020-07-26,Tennessee,2300,3
2020-07-27,Tennessee,1896,11
2020-07-28,Tennessee,2487,21
2020-07-29,Tennessee,1173,21
2020-07-30,Tennessee,3551,13
2020-07-31,Tennessee,1743,27
2020-08-01,Tennessee,2150,7
2020-08-02,Tennessee,1071,6
2020-08-03,Tennessee,1788,19
2020-08-04,Tennessee,1734,25
2020-08-05,Tennessee,1339,27
2020-08-06,Tennessee,2724,42
2020-08-07,Tennessee,1775,20
2020-08-08,Tennessee,2096,9
2020-08-09,Tennessee,1567,8
2020-08-10,Tennessee,894,10
2020-08-11,Tennessee,1797,38
2020-08-12,Tennessee,1242,18
2020-08-13,Tennessee,2501,24
2020-08-14,Tennessee,1369,13
2020-08-15,Tennessee,1920,19
2020-08-16,Tennessee,1397,21
2020-08-17,Tennessee,839,21
2020-08-18,Tennessee,1755,39
2020-08-19,Tennessee,1334,26
2020-08-20,Tennessee,2426,36
2020-08-21,Tennessee,525,61
2020-08-22,Tennessee,2423,14
2020-08-23,Tennessee,810,4
2020-08-24,Tennessee,644,21
2020-08-25,Tennessee,1697,40
2020-08-26,Tennessee,1309,20
2020-08-27,Tennessee,2325,25
2020-08-28,Tennessee,1123,28
2020-08-29,Tennessee,1525,24
2020-08-30,Tennessee,1460,22
2020-08-31,Tennessee,1237,7
2020-09-01,Tennessee,1683,27
2020-09-02,Tennessee,1181,16
2020-09-03,Tennessee,1651,18
2020-09-04,Tennessee,1110,22
2020-09-05,Tennessee,2550,25
2020-09-06,Tennessee,822,3
2020-09-07,Tennessee,779,4
2020-09-08,Tennessee,815,27
2020-09-09,Tennessee,1135,35
2020-09-10,Tennessee,1994,57
2020-09-11,Tennessee,1001,37
2020-09-12,Tennessee,1321,39
2020-09-13,Tennessee,1390,14
2020-09-14,Tennessee,1596,19
2020-09-15,Tennessee,1890,30
2020-09-16,Tennessee,1054,24
2020-09-17,Tennessee,1815,13
2020-09-18,Tennessee,1501,32
2020-09-19,Tennessee,2124,20
2020-09-20,Tennessee,1022,2
2020-09-21,Tennessee,664,15
2020-09-22,Tennessee,1635,28
2020-09-23,Tennessee,914,14
2020-09-24,Tennessee,1394,35
2020-09-25,Tennessee,1337,42
2020-09-26,Tennessee,2114,22
2020-09-27,Tennessee,1356,3
2020-09-28,Tennessee,670,12
2020-09-29,Tennessee,1186,31
2020-09-30,Tennessee,1424,34
2020-10-01,Tennessee,1142,47
2020-10-02,Tennessee,1196,14
2020-10-03,Tennessee,1348,45
2020-10-04,Tennessee,1802,17
2020-10-05,Tennessee,2201,20
2020-10-06,Tennessee,1993,24
2020-10-07,Tennessee,1833,21
2020-10-08,Tennessee,1991,63
2020-10-09,Tennessee,1406,27
2020-10-10,Tennessee,1871,26
2020-10-11,Tennessee,2930,9
2020-10-12,Tennessee,1223,7
2020-10-13,Tennessee,1535,23
2020-10-14,Tennessee,2297,31
2020-10-15,Tennessee,1411,36
2020-10-16,Tennessee,1706,7
2020-10-17,Tennessee,2661,32
2020-10-18,Tennessee,2618,6
2020-10-19,Tennessee,2173,13
2020-10-20,Tennessee,1943,30
2020-10-21,Tennessee,1723,18
2020-10-22,Tennessee,3166,41
2020-10-23,Tennessee,2639,65
2020-10-24,Tennessee,3577,24
2020-10-25,Tennessee,3072,31
2020-10-26,Tennessee,1490,32
2020-10-27,Tennessee,2435,44
2020-10-28,Tennessee,2662,34
2020-10-29,Tennessee,2358,22
2020-10-30,Tennessee,2383,78
2020-10-31,Tennessee,148,12
2020-11-01,Tennessee,2470,0
2020-11-02,Tennessee,1885,26
2020-11-03,Tennessee,2999,75
2020-11-04,Tennessee,2631,24
2020-11-05,Tennessee,1402,31
2020-11-06,Tennessee,3571,32
2020-11-07,Tennessee,4156,49
2020-11-08,Tennessee,5349,5
2020-11-09,Tennessee,2373,15
2020-11-10,Tennessee,3005,62
2020-11-11,Tennessee,3906,89
2020-11-12,Tennessee,3139,27
2020-11-13,Tennessee,4336,64
2020-11-14,Tennessee,4851,25
2020-11-15,Tennessee,6423,16
2020-11-16,Tennessee,4630,30
2020-11-17,Tennessee,3502,72
2020-11-18,Tennessee,4015,53
2020-11-19,Tennessee,2985,80
2020-11-20,Tennessee,4014,74
2020-11-21,Tennessee,3412,9
2020-11-22,Tennessee,5508,55
2020-11-23,Tennessee,2207,35
2020-11-24,Tennessee,2049,73
2020-11-25,Tennessee,2198,92
2020-11-26,Tennessee,5237,53
2020-11-27,Tennessee,5383,7
2020-11-28,Tennessee,4637,15
2020-11-29,Tennessee,5466,13
2020-11-30,Tennessee,5937,48
2020-12-01,Tennessee,6633,36
2020-12-02,Tennessee,2492,50
2020-12-03,Tennessee,4787,93
2020-12-04,Tennessee,5358,95
2020-12-05,Tennessee,3061,29
2020-12-06,Tennessee,4027,38
2020-12-07,Tennessee,7110,66
2020-12-08,Tennessee,8062,100
2020-12-09,Tennessee,5778,62
2020-12-10,Tennessee,8853,69
2020-12-11,Tennessee,6022,87
2020-12-12,Tennessee,8885,73
2020-12-13,Tennessee,11186,62
2020-12-14,Tennessee,7903,79
2020-12-15,Tennessee,11787,74
2020-12-16,Tennessee,9295,53
2020-12-17,Tennessee,10137,177
2020-12-18,Tennessee,8255,115
2020-12-19,Tennessee,7061,57
2020-12-20,Tennessee,9969,54
2020-12-21,Tennessee,5813,65
2020-12-22,Tennessee,6898,133
2020-12-23,Tennessee,6080,111
2020-12-24,Tennessee,6638,51
2020-12-25,Tennessee,6617,5
2020-12-26,Tennessee,4883,7
2020-12-27,Tennessee,3377,69
2020-12-28,Tennessee,3540,76
2020-12-29,Tennessee,8068,122
2020-12-30,Tennessee,6688,100
2020-12-31,Tennessee,9169,97
2021-01-01,Tennessee,6666,48
2021-01-02,Tennessee,7191,15
2021-01-03,Tennessee,3504,55
2021-01-04,Tennessee,4039,143
2021-01-05,Tennessee,8392,99
2021-01-06,Tennessee,7343,114
2021-01-07,Tennessee,7321,111
2021-01-08,Tennessee,6048,126
2021-01-09,Tennessee,7196,86
2021-01-10,Tennessee,5364,81
2021-01-11,Tennessee,3772,80
2021-01-12,Tennessee,4734,146
2021-01-13,Tennessee,4104,137
2021-01-14,Tennessee,6154,84
2021-01-15,Tennessee,2750,79
2021-01-16,Tennessee,6908,44
2021-01-17,Tennessee,2573,36
2021-01-18,Tennessee,1615,39
2021-01-19,Tennessee,4780,40
2021-01-20,Tennessee,3098,86
2021-01-21,Tennessee,4676,128
2021-01-22,Tennessee,2628,93
2021-01-23,Tennessee,4469,42
2021-01-24,Tennessee,1592,40
2021-01-25,Tennessee,1813,111
2021-01-26,Tennessee,3125,192
2021-01-27,Tennessee,2720,154
2021-01-28,Tennessee,3946,101
2021-01-29,Tennessee,1761,44
2021-01-30,Tennessee,3512,113
2021-01-31,Tennessee,2166,76
2021-02-01,Tennessee,1687,103
2021-02-02,Tennessee,1311,147
2021-02-03,Tennessee,3340,133
2021-02-04,Tennessee,2891,169
2021-02-05,Tennessee,2186,203
2021-02-06,Tennessee,3650,58
2021-02-07,Tennessee,1349,6
2021-02-08,Tennessee,1235,97
2021-02-09,Tennessee,2681,65
2021-02-10,Tennessee,2135,100
2021-02-11,Tennessee,2414,81
2021-02-12,Tennessee,1916,81
2021-02-13,Tennessee,1669,9
2021-02-14,Tennessee,1251,31
2021-02-15,Tennessee,776,4
2021-02-16,Tennessee,1224,17
2021-02-17,Tennessee,928,31
2021-02-18,Tennessee,1474,72
2021-02-19,Tennessee,993,7
2021-02-20,Tennessee,1365,51
2021-02-21,Tennessee,871,18
2021-02-22,Tennessee,1054,20
2021-02-23,Tennessee,1836,45
2021-02-24,Tennessee,1911,68
2021-02-25,Tennessee,1677,55
2021-02-26,Tennessee,1123,56
2021-02-27,Tennessee,1441,16
2021-02-28,Tennessee,837,18
2021-03-01,Tennessee,563,10
2021-03-02,Tennessee,1544,15
2021-03-03,Tennessee,1294,23
2021-03-04,Tennessee,1596,42
2021-03-05,Tennessee,1222,33
2021-03-06,Tennessee,1233,9
2021-03-07,Tennessee,749,4
2021-03-08,Tennessee,1082,9
2021-03-09,Tennessee,1343,32
2021-03-10,Tennessee,1597,18
2021-03-11,Tennessee,1355,17
2021-03-12,Tennessee,1106,16
2021-03-13,Tennessee,1481,12
2021-03-14,Tennessee,660,0
2021-03-15,Tennessee,901,11
2021-03-16,Tennessee,1930,12
2021-03-17,Tennessee,1069,8
2021-03-18,Tennessee,1414,23
2021-03-19,Tennessee,1942,28
2021-03-20,Tennessee,750,4
2021-03-21,Tennessee,757,62
2021-03-22,Tennessee,1267,34
2021-03-23,Tennessee,1170,44
2021-03-24,Tennessee,1608,4
2021-03-25,Tennessee,1142,20
2021-03-26,Tennessee,995,25
2021-03-27,Tennessee,815,11
2021-03-28,Tennessee,814,12
2021-03-29,Tennessee,1187,29
2021-03-30,Tennessee,1191,10
2021-03-31,Tennessee,1864,11
2021-04-01,Tennessee,1249,6
2021-04-02,Tennessee,1060,2
2021-04-03,Tennessee,893,0
2021-04-04,Tennessee,553,7
2021-04-05,Tennessee,890,38
2021-04-06,Tennessee,1333,8
2021-04-07,Tennessee,1576,21
2021-04-08,Tennessee,1144,4
2021-04-09,Tennessee,1339,3
2021-04-10,Tennessee,873,8
2021-04-11,Tennessee,652,3
2021-04-12,Tennessee,1234,7
2021-04-13,Tennessee,1128,10
2021-04-14,Tennessee,1794,9
2021-04-15,Tennessee,1378,8
2021-04-16,Tennessee,4199,14
2021-04-17,Tennessee,704,1
2021-04-18,Tennessee,560,17
2021-04-19,Tennessee,837,15
2021-04-20,Tennessee,1093,15
2021-04-21,Tennessee,1379,18
2021-04-22,Tennessee,1842,12
2021-04-23,Tennessee,946,4
2021-04-24,Tennessee,750,0
2021-04-25,Tennessee,552,6
2021-04-26,Tennessee,1092,11
2021-04-27,Tennessee,1154,8
2021-04-28,Tennessee,1191,17
2021-04-29,Tennessee,1025,9
2021-04-30,Tennessee,1070,7
2021-05-01,Tennessee,608,1
2021-05-02,Tennessee,499,1
2021-05-03,Tennessee,657,13
2021-05-04,Tennessee,851,11
2021-05-05,Tennessee,1205,16
2021-05-06,Tennessee,786,11
2021-05-07,Tennessee,1029,2
2021-05-08,Tennessee,559,0
2021-05-09,Tennessee,376,18
2021-05-10,Tennessee,625,17
2021-05-11,Tennessee,844,4
2021-05-12,Tennessee,897,9
2021-05-13,Tennessee,708,7
2021-05-14,Tennessee,803,10
2021-05-15,Tennessee,402,1
2021-05-16,Tennessee,274,4
2021-05-17,Tennessee,652,12
2021-05-18,Tennessee,569,14
2021-05-19,Tennessee,630,11
2021-05-20,Tennessee,544,16
2021-05-21,Tennessee,515,3
2021-05-22,Tennessee,308,3
2021-05-23,Tennessee,251,6
2021-05-24,Tennessee,450,7
2021-05-25,Tennessee,420,6
2021-05-26,Tennessee,497,23
2021-05-27,Tennessee,392,13
2021-05-28,Tennessee,316,3
2021-05-29,Tennessee,188,2
2021-05-30,Tennessee,180,0
2021-05-31,Tennessee,187,10
2021-06-01,Tennessee,420,9
2021-06-02,Tennessee,362,7
2021-06-03,Tennessee,317,4
2021-06-04,Tennessee,294,0
2021-06-05,Tennessee,164,3
2021-06-06,Tennessee,101,1
2021-06-07,Tennessee,260,13
2021-06-08,Tennessee,271,2
2021-06-09,Tennessee,215,2
2021-06-10,Tennessee,236,3
2021-06-11,Tennessee,289,2
2021-06-12,Tennessee,148,0
2021-06-13,Tennessee,86,3
2021-06-14,Tennessee,214,5
2021-06-15,Tennessee,307,2
2021-06-16,Tennessee,267,7
2021-06-17,Tennessee,169,3
2021-06-18,Tennessee,182,2
2021-06-19,Tennessee,127,3
2021-06-20,Tennessee,84,3
2021-06-21,Tennessee,155,10
2021-06-22,Tennessee,235,5
2021-06-23,Tennessee,230,4
2021-06-24,Tennessee,221,7
2021-06-25,Tennessee,216,0
2021-06-26,Tennessee,129,3
2021-06-27,Tennessee,96,4
2021-06-28,Tennessee,110,7
2021-06-29,Tennessee,412,2
2021-06-30,Tennessee,301,6
2021-07-01,Tennessee,303,3
2021-07-02,Tennessee,318,2
2021-07-03,Tennessee,267,3
2021-07-04,Tennessee,178,0
2021-07-05,Tennessee,191,1
2021-07-06,Tennessee,428,6
2021-07-07,Tennessee,501,8
2021-07-08,Tennessee,558,4
2021-07-09,Tennessee,564,5
2021-07-10,Tennessee,408,0
2021-07-11,Tennessee,230,8
2021-07-12,Tennessee,582,10
2021-07-13,Tennessee,806,8
2021-07-14,Tennessee,709,4
2021-07-15,Tennessee,791,6
2021-07-16,Tennessee,784,2
2021-07-17,Tennessee,623,2
2021-07-18,Tennessee,477,1
2021-07-19,Tennessee,973,8
2021-07-20,Tennessee,1279,4
2021-07-21,Tennessee,1446,15
2021-07-22,Tennessee,1541,7
2021-07-23,Tennessee,1554,4
2021-07-24,Tennessee,1267,4
2021-07-25,Tennessee,864,11
2021-07-26,Tennessee,2136,20
2021-07-27,Tennessee,2265,12
2021-07-28,Tennessee,2661,8
2021-07-29,Tennessee,2307,2
2021-07-30,Tennessee,3091,8
2021-07-31,Tennessee,2029,9
2021-08-01,Tennessee,1689,8
2021-08-02,Tennessee,2692,17
2021-08-03,Tennessee,3746,9
2021-08-04,Tennessee,3237,15
2021-08-05,Tennessee,3911,29
2021-08-06,Tennessee,4526,8
2021-08-07,Tennessee,2584,3
2021-08-08,Tennessee,2156,6
2021-08-09,Tennessee,3637,40
2021-08-10,Tennessee,4084,7
2021-08-11,Tennessee,5595,20
2021-08-12,Tennessee,4590,29
2021-08-13,Tennessee,5535,22
2021-08-14,Tennessee,4858,4
2021-08-15,Tennessee,2773,19
2021-08-16,Tennessee,3696,32
2021-08-17,Tennessee,5395,27
2021-08-18,Tennessee,6504,51
2021-08-19,Tennessee,7121,45
2021-08-20,Tennessee,6373,26
2021-08-21,Tennessee,9793,12
2021-08-22,Tennessee,4047,25
2021-08-23,Tennessee,5142,31
2021-08-24,Tennessee,4564,23
2021-08-25,Tennessee,6561,49
2021-08-26,Tennessee,7456,40
2021-08-27,Tennessee,7828,51
2021-08-28,Tennessee,6171,16
2021-08-29,Tennessee,6403,21
2021-08-30,Tennessee,9850,57
2021-08-31,Tennessee,9403,32
2021-09-01,Tennessee,3271,35
2021-09-02,Tennessee,6546,75
2021-09-03,Tennessee,4786,42
2021-09-04,Tennessee,9050,14
2021-09-05,Tennessee,11368,11
2021-09-06,Tennessee,13026,24
